benchmark,cpu_lim,mem_lim,data_size,run_no,cpu_util
image-process,80,2048,80K,4,6.393052252708152
image-process,80,2048,80K,5,6.28877576679341
image-process,80,2048,80K,6,6.051254636623294
image-process,80,2048,80K,7,6.178581421319797
image-process,80,2048,80K,8,5.987352878187866
image-process,80,2048,80K,9,6.065501889663919
image-process,80,2048,80K,10,6.192244234548336
image-process,32,2048,4.6M,1,607.5352549164193
image-process,32,2048,4.6M,2,100.89380976023436
image-process,32,2048,4.6M,3,101.42731195131466
image-process,32,2048,4.6M,4,101.69555596688076
image-process,32,2048,4.6M,5,102.03583427315542
image-process,32,2048,4.6M,6,101.86607023285086
image-process,32,2048,4.6M,7,101.5516370743853
image-process,32,2048,4.6M,8,102.01051653825029
image-process,32,2048,4.6M,9,101.6247622933086
image-process,32,2048,4.6M,10,101.95123651929386
image-process,96,2048,440K,1,15.981864778761063
image-process,96,2048,440K,2,29.89963909280904
image-process,96,2048,440K,3,28.084304200550292
image-process,96,2048,440K,4,17.704560525949418
image-process,96,2048,440K,5,29.5602138317757
image-process,96,2048,440K,6,29.558618309037897
image-process,96,2048,440K,7,24.764448623363087
image-process,96,2048,440K,8,29.28515927671233
image-process,96,2048,440K,9,28.96609876442421
image-process,96,2048,440K,10,28.91493178607157
image-process,32,2048,928K,1,60.75439645875251
image-process,32,2048,928K,2,55.221654831251456
image-process,32,2048,928K,3,50.52690201564657
image-process,32,2048,928K,4,42.728510577777776
image-process,32,2048,928K,5,40.847254177136655
image-process,32,2048,928K,6,37.29307919463088
image-process,32,2048,928K,7,33.47960859606868
image-process,32,2048,928K,8,51.60580630209141
image-process,32,2048,928K,9,58.791544516129036
image-process,32,2048,928K,10,57.57159008420556
image-process,16,2048,1.2M,1,45.0019421694183
image-process,16,2048,1.2M,2,30.313732251645494
image-process,16,2048,1.2M,3,32.46465670783179
image-process,16,2048,1.2M,4,40.63791115776475
image-process,16,2048,1.2M,5,41.808606544333074
image-process,16,2048,1.2M,6,34.6731339005989
image-process,16,2048,1.2M,7,42.967281911949684
image-process,16,2048,1.2M,8,42.35154935561978
image-process,16,2048,1.2M,9,26.636842033067975
image-process,16,2048,1.2M,10,41.471111993754874
image-process,32,2048,440K,1,1115.42143810754
image-process,32,2048,440K,2,28.237488661890453
image-process,32,2048,440K,3,16.95537353455615
image-process,32,2048,440K,4,27.75176190974896
image-process,32,2048,440K,5,28.51293954517517
image-process,32,2048,440K,6,19.496395781591264
image-process,32,2048,440K,7,29.895413295677415
image-process,32,2048,440K,8,26.722962135319676
image-process,32,2048,440K,9,29.251920365527024
image-process,32,2048,440K,10,29.675418461050295
image-process,16,2048,244K,1,706.099607400439
image-process,16,2048,244K,2,28.314055527056613
image-process,16,2048,244K,3,28.168550604047827
image-process,16,2048,244K,4,28.431758924443745
image-process,16,2048,244K,5,28.833403080816066
image-process,16,2048,244K,6,25.27973452301851
image-process,16,2048,244K,7,29.044591961934973
image-process,16,2048,244K,8,29.397476165951357
image-process,16,2048,244K,9,17.22660695029821
image-process,16,2048,244K,10,30.032197781299523
image-process,96,2048,3.4M,1,1030.3080467230047
image-process,96,2048,3.4M,2,100.20665923070922
image-process,96,2048,3.4M,3,86.09212779432512
image-process,96,2048,3.4M,4,101.30600476303131
image-process,96,2048,3.4M,5,100.96497576895761
image-process,96,2048,3.4M,6,101.40390702274348
image-process,96,2048,3.4M,7,101.46478070256126
image-process,96,2048,3.4M,8,101.58841099483922
image-process,96,2048,3.4M,9,101.61436486284488
image-process,96,2048,3.4M,10,94.28364495988562
image-process,64,2048,80K,1,926.0124376529338
image-process,64,2048,80K,2,6.062476412001237
image-process,64,2048,80K,3,6.160815541718556
image-process,64,2048,80K,4,5.956337854821235
image-process,64,2048,80K,5,5.664029491817399
image-process,64,2048,80K,6,6.226720049550945
image-process,64,2048,80K,7,6.095098999143903
image-process,64,2048,80K,8,6.165710474435744
image-process,64,2048,80K,9,5.804486690413505
image-process,64,2048,80K,10,5.636206777243838
image-process,16,2048,184K,1,37.23942830129323
image-process,16,2048,184K,2,36.92770562504892
image-process,16,2048,184K,3,35.63220032134779
image-process,16,2048,184K,4,36.296874075706306
image-process,16,2048,184K,5,37.254623413007224
image-process,16,2048,184K,6,37.074026135986735
image-process,16,2048,184K,7,23.624882122319303
image-process,16,2048,184K,8,28.99198934939377
image-process,16,2048,184K,9,37.84995299126291
image-process,16,2048,184K,10,36.756346750788644
image-process,32,2048,384K,1,471.27850928710257
image-process,32,2048,384K,2,10.262511020408164
image-process,32,2048,384K,3,9.775704096684226
image-process,32,2048,384K,4,10.180302590930197
image-process,32,2048,384K,5,10.448372432724188
image-process,32,2048,384K,6,5.045154485023852
image-process,32,2048,384K,7,10.032076208441405
image-process,32,2048,384K,8,10.055091132222396
image-process,32,2048,384K,9,9.893750925521969
image-process,32,2048,384K,10,10.162240099875156
image-process,80,2048,928K,1,836.9703293480935
image-process,80,2048,928K,2,57.60241363784161
image-process,80,2048,928K,3,56.087945247148284
image-process,80,2048,928K,4,56.70312182704963
image-process,80,2048,928K,5,55.89460538752801
image-process,80,2048,928K,6,52.79830121814122
image-process,80,2048,928K,7,37.477493300186445
image-process,80,2048,928K,8,42.665113859594385
image-process,80,2048,928K,9,58.34932590529248
image-process,80,2048,928K,10,55.48568125499847
image-process,64,2048,1.2M,1,1014.0938441788235
image-process,64,2048,1.2M,2,40.54696200077912
image-process,64,2048,1.2M,3,42.036205484781924
image-process,64,2048,1.2M,4,41.792899158494144
image-process,64,2048,1.2M,5,42.705856299231314
image-process,64,2048,1.2M,6,41.873593044581945
image-process,64,2048,1.2M,7,24.78310611738508
image-process,64,2048,1.2M,8,36.703607810763614
image-process,64,2048,1.2M,9,44.00805007527137
image-process,64,2048,1.2M,10,43.49757584139572
image-process,16,2048,3.4M,1,513.6903281301811
image-process,16,2048,3.4M,2,100.26491347779314
image-process,16,2048,3.4M,3,101.18403200500079
image-process,16,2048,3.4M,4,102.24335019431987
image-process,16,2048,3.4M,5,98.83464590771146
image-process,16,2048,3.4M,6,94.69115840524303
image-process,16,2048,3.4M,7,90.72559486993346
image-process,16,2048,3.4M,8,93.47200653111713
image-process,16,2048,3.4M,9,92.43378319410319
image-process,16,2048,3.4M,10,95.46201726833135
image-process,16,2048,860K,1,341.1771580787645
image-process,16,2048,860K,2,51.673924742028085
image-process,16,2048,860K,3,42.26857652117264
image-process,16,2048,860K,4,38.6677419984556
image-process,16,2048,860K,5,36.98716163764414
image-process,16,2048,860K,6,44.36844868149076
image-process,16,2048,860K,7,51.57703696951032
image-process,16,2048,860K,8,50.95966449602742
image-process,16,2048,860K,9,38.015409429080485
image-process,16,2048,860K,10,35.40781781885398
image-process,32,2048,12K,1,18.251251038225945
image-process,32,2048,12K,2,1.720585431789737
image-process,32,2048,12K,3,1.7230380234937477
image-process,32,2048,12K,4,1.8777280850398623
image-process,32,2048,12K,5,1.212910005491488
image-process,32,2048,12K,6,1.393810291413433
image-process,32,2048,12K,7,1.4117896697074552
image-process,32,2048,12K,8,1.407630580288609
image-process,32,2048,12K,9,1.2732645834309362
image-process,32,2048,12K,10,1.5000294594806622
image-process,96,2048,860K,1,1054.3018183842967
image-process,96,2048,860K,2,42.420931935989955
image-process,96,2048,860K,3,39.57410326218792
image-process,96,2048,860K,4,37.10932034300999
image-process,96,2048,860K,5,32.158841716547904
image-process,96,2048,860K,6,35.30109978412698
image-process,96,2048,860K,7,32.45584602253656
image-process,96,2048,860K,8,26.295673351835696
image-process,96,2048,860K,9,31.746381310251724
image-process,96,2048,860K,10,35.456350997151
image-process,48,2048,80K,1,23.79164747443446
image-process,48,2048,80K,2,6.058095734037596
image-process,48,2048,80K,3,4.785732590944622
image-process,48,2048,80K,4,6.053321944144422
image-process,48,2048,80K,5,6.0302408913299335
image-process,48,2048,80K,6,5.920191030079237
image-process,48,2048,80K,7,6.321809658597144
image-process,48,2048,80K,8,5.667886161307987
image-process,48,2048,80K,9,6.164242152302782
image-process,48,2048,80K,10,6.192319194968554
image-process,64,2048,2.4M,1,1215.8084411791383
image-process,64,2048,2.4M,2,49.52689717852684
image-process,64,2048,2.4M,3,64.97691016434497
image-process,64,2048,2.4M,4,71.33352038391943
image-process,64,2048,2.4M,5,59.63033719107326
image-process,64,2048,2.4M,6,41.10831376623377
image-process,64,2048,2.4M,7,43.8135766931133
image-process,64,2048,2.4M,8,56.04427611985137
image-process,64,2048,2.4M,9,75.54923269399124
image-process,64,2048,2.4M,10,73.01325521697815
image-process,32,2048,860K,1,610.5142602468752
image-process,32,2048,860K,2,50.659078444616576
image-process,32,2048,860K,3,50.95548016265249
image-process,32,2048,860K,4,50.921474524419594
image-process,32,2048,860K,5,49.106925016357685
image-process,32,2048,860K,6,36.1740199628483
image-process,32,2048,860K,7,41.0687715309651
image-process,32,2048,860K,8,50.64548805284584
image-process,32,2048,860K,9,50.89983079662178
image-process,32,2048,860K,10,47.019497829445264
image-process,80,2048,860K,1,1033.2503553322376
image-process,80,2048,860K,2,40.65426466363494
image-process,80,2048,860K,3,39.15217493666927
image-process,80,2048,860K,4,29.408969094049304
image-process,80,2048,860K,5,33.13428473500476
image-process,80,2048,860K,6,36.92077369915153
image-process,80,2048,860K,7,43.75344818463003
image-process,80,2048,860K,8,50.75941671239394
image-process,80,2048,860K,9,53.97674839570917
image-process,80,2048,860K,10,52.12187112552401
image-process,64,2048,184K,1,34.08263704937857
image-process,64,2048,184K,2,36.29345710187399
image-process,64,2048,184K,3,36.26651720815318
image-process,64,2048,184K,4,36.803921006367446
image-process,64,2048,184K,5,25.828402277803995
image-process,64,2048,184K,6,36.41369936285692
image-process,64,2048,184K,7,36.87707317012512
image-process,64,2048,184K,8,19.341992637124264
image-process,64,2048,184K,9,38.275367699992074
image-process,64,2048,184K,10,26.026197436987548
image-process,48,2048,2.4M,1,53.00457885436744
image-process,48,2048,2.4M,2,60.27434087734176
image-process,48,2048,2.4M,3,68.23691691401102
image-process,48,2048,2.4M,4,70.8139898920556
image-process,48,2048,2.4M,5,71.1838432348367
image-process,48,2048,2.4M,6,70.86990643256436
image-process,48,2048,2.4M,7,72.16995441023212
image-process,48,2048,2.4M,8,71.28603785658491
image-process,48,2048,2.4M,9,74.42929289446681
image-process,48,2048,2.4M,10,74.95604058323588
