benchmark,cpu_lim,mem_lim,data_size,run_no,exec_time,mem_usage,mem_util,cpu_util
matmult,48,2048,5000,6,0.895862340927124,621.62890625,30.35297393798828,2736.065510678876
matmult,48,2048,5000,7,0.679365873336792,621.65625,30.35430908203125,2215.3015305736926
matmult,48,2048,5000,8,0.7399184703826904,621.65625,30.35430908203125,3480.1871048267176
matmult,48,2048,5000,9,0.8678328990936279,621.65625,30.35430908203125,4146.082545583996
matmult,48,2048,5000,10,0.9618239402770996,621.65625,30.35430908203125,4298.344237811588
matmult,64,2048,1000,1,0.031015396118164,55.66015625,2.7177810668945312,1148.0240084403958
matmult,64,2048,1000,2,0.0320205688476562,56.01171875,2.734947204589844,208.3376177553294
matmult,64,2048,1000,3,0.0206201076507568,56.01171875,2.734947204589844,169.57916240858876
matmult,64,2048,1000,4,0.01945161819458,56.03125,2.73590087890625,180.51734433605603
matmult,64,2048,1000,5,0.0259416103363037,56.03125,2.73590087890625,122.17330912044991
matmult,64,2048,1000,6,0.0191235542297363,56.125,2.740478515625,180.754185420736
matmult,64,2048,1000,7,0.024332046508789,56.125,2.740478515625,388.49045451776647
matmult,64,2048,1000,8,0.0259163379669189,56.125,2.740478515625,363.3599362241324
matmult,64,2048,1000,9,0.0193850994110107,56.125,2.740478515625,380.55860267837545
matmult,64,2048,1000,10,0.0229873657226562,56.125,2.740478515625,399.3516085074156
matmult,48,2048,6000,1,1.2503442764282229,876.5390625,42.79975891113281,4917.478130669608
matmult,48,2048,6000,2,1.806354522705078,876.5390625,42.79975891113281,3403.269199308788
matmult,48,2048,6000,3,1.611302375793457,876.5390625,42.79975891113281,4461.849487233074
matmult,48,2048,6000,4,1.171892166137695,877.15234375,42.82970428466797,4848.992878750198
matmult,48,2048,6000,5,1.540011644363403,877.265625,42.835235595703125,4203.140870324967
matmult,48,2048,6000,6,1.3969988822937012,877.265625,42.835235595703125,4737.135028163073
matmult,48,2048,6000,7,0.7978582382202148,877.265625,42.835235595703125,2511.4029476758456
matmult,48,2048,6000,8,1.226057767868042,877.265625,42.835235595703125,4867.293045375494
matmult,48,2048,6000,9,1.4667251110076904,877.74609375,42.85869598388672,3602.768235508728
matmult,48,2048,6000,10,1.261810302734375,877.74609375,42.85869598388672,4979.320077924855
matmult,96,2048,1000,1,0.0270013809204101,56.87109375,2.7769088745117188,798.5533179066123
matmult,96,2048,1000,2,0.0296316146850585,56.87109375,2.7769088745117188,130.37510079825722
