benchmark,cpu_lim,mem_lim,data_size,run_no,cpu_util
matmult,64,2048,6000,2,4461.202887447692
matmult,64,2048,6000,3,3748.175763501218
matmult,64,2048,6000,4,4140.842708511915
matmult,64,2048,6000,5,3238.8002932211316
matmult,64,2048,6000,6,4504.673727773851
matmult,64,2048,6000,7,2988.1373631424517
matmult,64,2048,6000,8,3712.508248153712
matmult,64,2048,6000,9,5516.76162497954
matmult,64,2048,6000,10,5088.254271849175
matmult,64,2048,3000,1,1681.0048247347609
matmult,64,2048,3000,2,865.9697713272133
matmult,64,2048,3000,3,653.9547965834306
matmult,64,2048,3000,4,1179.4473635153877
matmult,64,2048,3000,5,2238.3872479431056
matmult,64,2048,3000,6,1702.611528091024
matmult,64,2048,3000,7,2590.243570079039
matmult,64,2048,3000,8,1531.4432962474357
matmult,64,2048,3000,9,1678.6594251359609
matmult,64,2048,3000,10,1912.0605681232714
matmult,16,2048,8000,1,1685.4925731467017
matmult,16,2048,8000,2,1651.8274366081425
matmult,16,2048,8000,3,1642.6639916538813
matmult,16,2048,8000,4,1674.890286295982
matmult,16,2048,8000,5,1692.6430895044393
matmult,16,2048,8000,6,1679.081101482057
matmult,16,2048,8000,7,1665.6395462372989
matmult,16,2048,8000,8,1663.9929776575736
matmult,16,2048,8000,9,1682.7800863414634
matmult,16,2048,8000,10,1677.108006579348
matmult,48,2048,6000,1,4917.478130669608
matmult,48,2048,6000,2,3403.269199308788
matmult,48,2048,6000,3,4461.849487233074
matmult,48,2048,6000,4,4848.992878750198
matmult,48,2048,6000,5,4203.140870324967
matmult,48,2048,6000,6,4737.135028163073
matmult,48,2048,6000,7,2511.4029476758456
matmult,48,2048,6000,8,4867.293045375494
matmult,48,2048,6000,9,3602.768235508728
matmult,48,2048,6000,10,4979.320077924855
matmult,32,2048,500,1,149.8459043943747
matmult,32,2048,500,2,146.36146788427595
matmult,32,2048,500,3,162.5058236355353
matmult,32,2048,500,4,169.32396771875722
matmult,32,2048,500,5,157.31691611182063
matmult,32,2048,500,6,168.21065062419416
matmult,32,2048,500,7,164.196868149265
matmult,32,2048,500,8,169.6670543448276
matmult,32,2048,500,9,173.5182030299794
matmult,32,2048,500,10,162.3274284325589
matmult,16,2048,2000,1,116.60763223344557
matmult,16,2048,2000,2,354.31798699060965
matmult,16,2048,2000,3,617.7887846176956
matmult,16,2048,2000,4,550.3986102332603
