benchmark,cpu_lim,mem_lim,data_size,run_no,exec_time,mem_usage,mem_util
encrypt,16,2048,10000,7,2.3738620281219482,16.328125,0.797271728515625
encrypt,16,2048,10000,8,2.371642589569092,16.328125,0.797271728515625
encrypt,16,2048,10000,9,2.37381911277771,16.328125,0.797271728515625
encrypt,16,2048,10000,10,2.3738760948181152,16.328125,0.797271728515625
encrypt,32,2048,50000,1,11.87627649307251,16.86328125,0.8234024047851562
encrypt,32,2048,50000,2,11.853541135787964,16.86328125,0.8234024047851562
encrypt,32,2048,50000,3,11.815606117248535,16.86328125,0.8234024047851562
encrypt,32,2048,50000,4,11.852795600891113,16.86328125,0.8234024047851562
encrypt,32,2048,50000,5,11.837666034698486,16.86328125,0.8234024047851562
encrypt,32,2048,50000,6,11.839385271072388,16.86328125,0.8234024047851562
encrypt,32,2048,50000,7,11.818512201309204,16.86328125,0.8234024047851562
encrypt,32,2048,50000,8,11.844635725021362,16.86328125,0.8234024047851562
encrypt,32,2048,50000,9,11.820357322692871,16.86328125,0.8234024047851562
encrypt,32,2048,50000,10,11.757782220840454,16.86328125,0.8234024047851562
encrypt,16,2048,1000,1,0.25576186180114746,17.0078125,0.8304595947265625
encrypt,16,2048,1000,2,0.24993395805358887,17.0078125,0.8304595947265625
encrypt,16,2048,1000,3,0.24929094314575195,17.0078125,0.8304595947265625
encrypt,16,2048,1000,4,0.25554347038269043,17.0078125,0.8304595947265625
encrypt,16,2048,1000,5,0.25456666946411133,17.0078125,0.8304595947265625
encrypt,16,2048,1000,6,0.25655436515808105,17.0078125,0.8304595947265625
encrypt,16,2048,1000,7,0.2525174617767334,17.0078125,0.8304595947265625
encrypt,16,2048,1000,8,0.2495415210723877,17.0078125,0.8304595947265625
encrypt,16,2048,1000,9,0.25383782386779785,17.0078125,0.8304595947265625
encrypt,16,2048,1000,10,0.249253511428833,17.0078125,0.8304595947265625
encrypt,96,2048,20000,1,4.863206624984741,17.125,0.836181640625
encrypt,96,2048,20000,2,4.787259578704834,17.125,0.836181640625
encrypt,96,2048,20000,3,4.783965349197388,17.125,0.836181640625
encrypt,96,2048,20000,4,4.773604869842529,17.125,0.836181640625
encrypt,96,2048,20000,5,4.774878978729248,17.125,0.836181640625
encrypt,96,2048,20000,6,4.786837100982666,17.125,0.836181640625
encrypt,96,2048,20000,7,4.778708457946777,17.125,0.836181640625
encrypt,96,2048,20000,8,4.788541793823242,17.125,0.836181640625
encrypt,96,2048,20000,9,4.778957843780518,17.125,0.836181640625
encrypt,96,2048,20000,10,4.774947881698608,17.125,0.836181640625
encrypt,16,2048,5000,1,1.2198193073272705,16.2890625,0.7953643798828125
