benchmark,cpu_lim,mem_lim,data_size,run_no,exec_time,mem_usage,mem_util,cpu_util
linpack,16,2048,2000,8,10.350606441497805,126.25390625,6.164741516113281,1723.6118293661536
linpack,16,2048,2000,9,10.532381534576416,126.25390625,6.164741516113281,1722.1022324274809
linpack,16,2048,2000,10,10.5176899433136,126.30078125,6.167030334472656,1715.5324115098128
linpack,64,2048,8000,1,5.168832063674927,1038.04296875,50.685691833496094,6324.151290590988
linpack,64,2048,8000,2,4.955449342727661,1038.04296875,50.685691833496094,6330.157772212973
linpack,64,2048,8000,3,4.467046022415161,1038.04296875,50.685691833496094,6249.278986821717
linpack,64,2048,8000,4,4.59825611114502,1038.04296875,50.685691833496094,6396.264901485714
linpack,64,2048,8000,5,4.621413946151733,1038.04296875,50.685691833496094,6375.364909513775
linpack,64,2048,8000,6,4.673389196395874,1038.04296875,50.685691833496094,6269.5087872906015
linpack,64,2048,8000,7,5.188833475112915,1038.04296875,50.685691833496094,6366.711471350165
linpack,64,2048,8000,8,4.854748010635376,1038.04296875,50.685691833496094,6384.296015734419
linpack,64,2048,8000,9,4.740659713745117,1038.04296875,50.685691833496094,6356.796402035274
linpack,64,2048,8000,10,5.396324872970581,1038.04296875,50.685691833496094,6394.283372658268
linpack,16,2048,3000,1,11.981534719467165,180.21484375,8.799552917480469,1725.3519213034122
linpack,16,2048,3000,2,12.290361881256104,180.21484375,8.799552917480469,1724.4542825991086
linpack,16,2048,3000,3,12.77287244796753,180.21484375,8.799552917480469,1713.480525802967
linpack,16,2048,3000,4,12.819334506988524,180.21484375,8.799552917480469,1711.6400883578467
linpack,16,2048,3000,5,12.527355432510376,180.21484375,8.799552917480469,1699.6149422604235
linpack,16,2048,3000,6,12.758285284042358,180.21484375,8.799552917480469,1675.6467009920098
linpack,16,2048,3000,7,12.93392276763916,180.21484375,8.799552917480469,1701.9618468134915
linpack,16,2048,3000,8,12.593741655349731,180.21484375,8.799552917480469,1715.0624231947618
linpack,16,2048,3000,9,12.65640902519226,180.21484375,8.799552917480469,1689.458355078245
linpack,16,2048,3000,10,13.184168100357056,180.21484375,8.799552917480469,1709.711116460177
linpack,96,2048,3000,1,2.9203813076019287,179.51953125,8.765602111816406,6145.076810520204
linpack,96,2048,3000,2,2.986266613006592,179.51953125,8.765602111816406,6362.372222532178
linpack,96,2048,3000,3,2.7925901412963867,179.51953125,8.765602111816406,6386.70942582072
linpack,96,2048,3000,4,2.65989089012146,179.51953125,8.765602111816406,6028.404401723
linpack,96,2048,3000,5,2.760408878326416,179.51953125,8.765602111816406,6284.085802482974
linpack,96,2048,3000,6,2.7921953201293945,179.51953125,8.765602111816406,6312.413869647539
linpack,96,2048,3000,7,2.6715242862701416,179.51953125,8.765602111816406,6361.102998147276
linpack,96,2048,3000,8,3.306957006454468,179.51953125,8.765602111816406,6372.179452756706
linpack,96,2048,3000,9,3.085438966751098,179.51953125,8.765602111816406,6390.817498607416
linpack,96,2048,3000,10,2.777295589447021,179.51953125,8.765602111816406,6132.928137793505
linpack,80,2048,2000,1,2.3425564765930176,99.0625,4.8370361328125,5732.373605673759
linpack,80,2048,2000,2,2.453937768936157,126.3828125,6.1710357666015625,6312.73473272125
linpack,80,2048,2000,3,2.427367925643921,126.3828125,6.1710357666015625,6340.88967699173
linpack,80,2048,2000,4,2.0831472873687744,126.3828125,6.1710357666015625,5948.899535075108
linpack,80,2048,2000,5,2.589220762252808,126.3828125,6.1710357666015625,6366.829949161331
