benchmark,cpu_lim,mem_lim,data_size,run_no,exec_time,mem_usage,mem_util
image-process,48,2048,244K,1,0.2840268611907959,78.7109375,3.8433074951171875
image-process,48,2048,244K,2,0.28174853324890137,78.7109375,3.8433074951171875
image-process,48,2048,244K,3,0.2776830196380615,78.7109375,3.8433074951171875
image-process,48,2048,244K,4,0.27886199951171875,78.7109375,3.8433074951171875
image-process,48,2048,244K,5,0.28293824195861816,78.7109375,3.8433074951171875
image-process,48,2048,244K,6,0.2841646671295166,78.7109375,3.8433074951171875
image-process,48,2048,244K,7,0.2939879894256592,78.7109375,3.8433074951171875
image-process,48,2048,244K,8,0.2809178829193115,78.7109375,3.8433074951171875
image-process,48,2048,244K,9,0.28290247917175293,78.7109375,3.8433074951171875
image-process,48,2048,244K,10,0.2873826026916504,78.7109375,3.8433074951171875
image-process,48,2048,184K,1,0.3381199836730957,90.62109375,4.424858093261719
image-process,48,2048,184K,2,0.3510558605194092,90.62109375,4.424858093261719
image-process,48,2048,184K,3,0.3785412311553955,90.62109375,4.424858093261719
image-process,48,2048,184K,4,0.35539889335632324,90.62109375,4.424858093261719
image-process,48,2048,184K,5,0.35486841201782227,90.62109375,4.424858093261719
image-process,48,2048,184K,6,0.35634517669677734,90.62109375,4.424858093261719
image-process,48,2048,184K,7,0.35845422744750977,90.62109375,4.424858093261719
image-process,48,2048,184K,8,0.35411906242370605,90.62109375,4.424858093261719
image-process,48,2048,184K,9,0.3625028133392334,90.62109375,4.424858093261719
image-process,48,2048,184K,10,0.3651163578033447,90.62109375,4.424858093261719
image-process,16,2048,608K,1,0.30615687370300293,85.36328125,4.168128967285156
image-process,16,2048,608K,2,0.3231668472290039,85.36328125,4.168128967285156
image-process,16,2048,608K,3,0.3314535617828369,85.36328125,4.168128967285156
image-process,16,2048,608K,4,0.331498384475708,85.36328125,4.168128967285156
image-process,16,2048,608K,5,0.3322334289550781,85.36328125,4.168128967285156
image-process,16,2048,608K,6,0.33107948303222656,85.36328125,4.168128967285156
