,benchmark,cpu_lim,mem_lim,data_size,exec_time,mem_usage,mem_util
174,linpack,96,2048,4000,3.228652238845825,289.24609375,14.123344421386719
175,linpack,96,2048,4000,3.240349769592285,289.24609375,14.123344421386719
176,linpack,96,2048,4000,3.5236809253692627,289.24609375,14.123344421386719
177,linpack,96,2048,4000,3.7068440914154053,289.24609375,14.123344421386719
178,linpack,96,2048,4000,3.095432758331299,289.24609375,14.123344421386719
179,linpack,96,2048,4000,3.5250706672668457,289.24609375,14.123344421386719
180,linpack,96,2048,7000,4.962404012680054,806.7265625,39.39094543457031
181,linpack,96,2048,7000,5.001010179519653,806.7265625,39.39094543457031
182,linpack,96,2048,7000,4.559993743896484,806.7265625,39.39094543457031
183,linpack,96,2048,7000,4.181881427764893,806.7265625,39.39094543457031
184,linpack,96,2048,7000,4.340203762054443,806.7265625,39.39094543457031
185,linpack,96,2048,7000,4.373001337051392,806.7265625,39.39094543457031
186,linpack,96,2048,7000,4.54832649230957,806.7265625,39.39094543457031
187,linpack,96,2048,7000,4.298003196716309,806.7265625,39.39094543457031
188,linpack,96,2048,7000,4.601748704910278,806.7265625,39.39094543457031
189,linpack,96,2048,7000,4.400185823440552,806.7265625,39.39094543457031
190,linpack,48,2048,4000,3.9914519786834717,292.2421875,14.269638061523438
191,linpack,48,2048,4000,3.9141907691955566,292.2421875,14.269638061523438
192,linpack,48,2048,4000,3.9514071941375732,292.2421875,14.269638061523438
193,linpack,48,2048,4000,4.300237417221069,292.2421875,14.269638061523438
194,linpack,48,2048,4000,4.247449636459351,292.2421875,14.269638061523438
195,linpack,48,2048,4000,4.412424564361572,292.2421875,14.269638061523438
196,linpack,48,2048,4000,3.91908860206604,292.2421875,14.269638061523438
197,linpack,48,2048,4000,3.7183725833892822,292.2421875,14.269638061523438
198,linpack,48,2048,4000,3.766852378845215,292.2421875,14.269638061523438
199,linpack,48,2048,4000,3.930272102355957,292.2421875,14.269638061523438
200,linpack,16,2048,1000,5.857508182525635,50.66796875,2.4740219116210938
201,linpack,16,2048,1000,6.6760413646698,53.71484375,2.6227951049804688
202,linpack,16,2048,1000,6.323490619659424,53.71484375,2.6227951049804688
203,linpack,16,2048,1000,5.911772966384888,53.71484375,2.6227951049804688
204,linpack,16,2048,1000,6.15382719039917,53.71484375,2.6227951049804688
205,linpack,16,2048,1000,6.246120929718018,53.74609375,2.6243209838867188
206,linpack,16,2048,1000,6.746225357055664,53.7734375,2.6256561279296875
207,linpack,16,2048,1000,6.7188332080841064,53.7734375,2.6256561279296875
208,linpack,16,2048,1000,6.817086935043335,54.12109375,2.6426315307617188
209,linpack,16,2048,1000,6.695194721221924,54.12109375,2.6426315307617188
210,linpack,16,2048,6000,18.08836269378662,602.1171875,29.400253295898438
211,linpack,16,2048,6000,17.179529190063477,602.1171875,29.400253295898438
212,linpack,16,2048,6000,17.309816360473633,602.1171875,29.400253295898438
213,linpack,16,2048,6000,17.23694944381714,602.1171875,29.400253295898438
214,linpack,16,2048,6000,16.562037467956543,602.1171875,29.400253295898438
215,linpack,16,2048,6000,17.33389639854431,602.1171875,29.400253295898438
216,linpack,16,2048,6000,17.18496537208557,602.1171875,29.400253295898438
217,linpack,16,2048,6000,17.850123643875122,602.1171875,29.400253295898438
218,linpack,16,2048,6000,17.788934230804443,602.1171875,29.400253295898438
219,linpack,16,2048,6000,17.107889652252197,602.1171875,29.400253295898438
220,linpack,48,2048,2000,2.9996654987335205,98.9375,4.8309326171875
221,linpack,48,2048,2000,3.0562520027160645,126.6328125,6.1832427978515625
222,linpack,48,2048,2000,2.6939210891723633,126.6328125,6.1832427978515625
223,linpack,48,2048,2000,2.984239101409912,126.6328125,6.1832427978515625
224,linpack,48,2048,2000,2.772644519805908,126.6328125,6.1832427978515625
225,linpack,48,2048,2000,2.985297203063965,126.6328125,6.1832427978515625
226,linpack,48,2048,2000,2.6917946338653564,126.6328125,6.1832427978515625
227,linpack,48,2048,2000,2.6373486518859863,126.6328125,6.1832427978515625
228,linpack,48,2048,2000,2.8734371662139893,126.6328125,6.1832427978515625
229,linpack,48,2048,2000,2.8826005458831787,126.6328125,6.1832427978515625
230,linpack,32,2048,4000,6.152698516845703,289.39453125,14.130592346191406
231,linpack,32,2048,4000,6.491737604141235,289.39453125,14.130592346191406
232,linpack,32,2048,4000,6.601248264312744,289.39453125,14.130592346191406
233,linpack,32,2048,4000,6.182015657424927,289.39453125,14.130592346191406
234,linpack,32,2048,4000,6.9547646045684814,289.39453125,14.130592346191406
235,linpack,32,2048,4000,6.249697685241699,289.39453125,14.130592346191406
236,linpack,32,2048,4000,6.2730324268341064,289.39453125,14.130592346191406
237,linpack,32,2048,4000,6.177002429962158,289.39453125,14.130592346191406
238,linpack,32,2048,4000,7.142314434051514,289.39453125,14.130592346191406
239,linpack,32,2048,4000,6.855855226516724,289.39453125,14.130592346191406
240,linpack,80,2048,4000,4.038336515426636,290.2265625,14.171218872070312
241,linpack,80,2048,4000,3.7801899909973145,290.2265625,14.171218872070312
242,linpack,80,2048,4000,3.100703716278076,290.2265625,14.171218872070312
243,linpack,80,2048,4000,3.0886294841766357,290.2265625,14.171218872070312
244,linpack,80,2048,4000,3.0645675659179688,290.2265625,14.171218872070312
245,linpack,80,2048,4000,3.1006429195404053,290.2265625,14.171218872070312
246,linpack,80,2048,4000,3.798020124435425,290.2265625,14.171218872070312
247,linpack,80,2048,4000,3.1501989364624023,290.2265625,14.171218872070312
248,linpack,80,2048,4000,3.567573070526123,290.2265625,14.171218872070312
249,linpack,80,2048,4000,3.3091025352478027,290.2265625,14.171218872070312
250,linpack,16,2048,9000,24.861530303955078,1298.515625,63.404083251953125
251,linpack,16,2048,9000,24.774107694625854,1298.515625,63.404083251953125
252,linpack,16,2048,9000,24.581536531448364,1298.515625,63.404083251953125
253,linpack,16,2048,9000,21.974853992462158,1298.515625,63.404083251953125
254,linpack,16,2048,9000,22.37559199333191,1298.515625,63.404083251953125
255,linpack,16,2048,9000,21.425086736679077,1298.515625,63.404083251953125
256,linpack,16,2048,9000,23.1108238697052,1298.515625,63.404083251953125
257,linpack,16,2048,9000,23.39616894721985,1298.515625,63.404083251953125
258,linpack,16,2048,9000,22.615116596221924,1298.515625,63.404083251953125
259,linpack,16,2048,9000,24.292523860931396,1298.515625,63.404083251953125
260,linpack,16,2048,9000,24.697520971298218,1298.93359375,63.42449188232422
261,linpack,16,2048,9000,24.336146354675293,1298.93359375,63.42449188232422
262,linpack,16,2048,9000,23.12334942817688,1298.93359375,63.42449188232422
263,linpack,16,2048,9000,23.37070059776306,1298.93359375,63.42449188232422
264,linpack,16,2048,9000,23.670836925506592,1298.93359375,63.42449188232422
265,linpack,16,2048,9000,23.424700260162354,1298.93359375,63.42449188232422
266,linpack,16,2048,9000,23.90100908279419,1298.93359375,63.42449188232422
267,linpack,16,2048,9000,23.45422887802124,1298.93359375,63.42449188232422
268,linpack,16,2048,9000,23.212018728256226,1298.93359375,63.42449188232422
269,linpack,16,2048,9000,23.470743656158447,1298.93359375,63.42449188232422
270,linpack,16,2048,9000,25.514720916748047,1298.7578125,63.41590881347656
271,linpack,16,2048,9000,22.227356910705566,1298.7578125,63.41590881347656
272,linpack,16,2048,9000,21.349438190460205,1298.7578125,63.41590881347656
273,linpack,16,2048,9000,21.296031713485718,1298.7578125,63.41590881347656
274,linpack,16,2048,9000,19.504858255386353,1298.7578125,63.41590881347656
275,linpack,16,2048,9000,22.391902446746826,1298.7578125,63.41590881347656
276,linpack,16,2048,9000,23.354729175567627,1298.7578125,63.41590881347656
277,linpack,16,2048,9000,25.56780457496643,1298.7578125,63.41590881347656
278,linpack,16,2048,9000,22.950655460357666,1298.7578125,63.41590881347656
279,linpack,16,2048,9000,23.50067949295044,1298.7578125,63.41590881347656
280,linpack,16,2048,9000,23.63550114631653,1298.21875,63.38958740234375
281,linpack,16,2048,9000,19.26926827430725,1298.21875,63.38958740234375
282,linpack,16,2048,9000,21.809450387954712,1298.21875,63.38958740234375
283,linpack,16,2048,9000,22.64562225341797,1298.21875,63.38958740234375
284,linpack,16,2048,9000,22.02358078956604,1298.21875,63.38958740234375
285,linpack,16,2048,9000,21.009390115737915,1298.21875,63.38958740234375
286,linpack,16,2048,9000,22.78816032409668,1298.8671875,63.42124938964844
287,linpack,16,2048,9000,23.255326747894287,1298.8671875,63.42124938964844
288,linpack,16,2048,9000,23.601051568984985,1298.8671875,63.42124938964844
289,linpack,16,2048,9000,22.624053478240967,1298.8671875,63.42124938964844
290,linpack,16,2048,9000,23.483004093170166,1298.25390625,63.39130401611328
291,linpack,16,2048,9000,22.491599321365356,1298.25390625,63.39130401611328
292,linpack,16,2048,9000,23.78337335586548,1298.25390625,63.39130401611328
293,linpack,16,2048,9000,22.774078607559204,1298.25390625,63.39130401611328
294,linpack,16,2048,9000,22.740041255950928,1298.25390625,63.39130401611328
295,linpack,16,2048,9000,23.6884822845459,1298.25390625,63.39130401611328
296,linpack,16,2048,9000,23.435487031936646,1298.25390625,63.39130401611328
297,linpack,16,2048,9000,23.345462322235107,1298.25390625,63.39130401611328
298,linpack,16,2048,9000,23.749897241592407,1298.25390625,63.39130401611328
299,linpack,16,2048,9000,23.021514177322388,1298.25390625,63.39130401611328
300,linpack,16,2048,9000,23.964500427246094,1301.08203125,63.529396057128906
301,linpack,16,2048,9000,21.714051246643066,1301.08203125,63.529396057128906
302,linpack,16,2048,9000,24.125251531600952,1301.08203125,63.529396057128906
303,linpack,16,2048,9000,24.237147569656372,1301.08203125,63.529396057128906
304,linpack,16,2048,9000,23.551307439804077,1301.08203125,63.529396057128906
305,linpack,16,2048,9000,24.33366370201111,1301.08203125,63.529396057128906
306,linpack,16,2048,9000,23.711606740951538,1301.08203125,63.529396057128906
307,linpack,16,2048,9000,23.76971411705017,1301.08203125,63.529396057128906
308,linpack,16,2048,9000,23.84958291053772,1301.08203125,63.529396057128906
309,linpack,16,2048,9000,23.852343559265137,1301.08203125,63.529396057128906
310,linpack,96,2048,500,0.5036270618438721,37.76171875,1.8438339233398438
311,linpack,96,2048,500,0.48497557640075684,37.76171875,1.8438339233398438
312,linpack,96,2048,500,0.6905460357666016,37.76171875,1.8438339233398438
313,linpack,96,2048,500,0.657799482345581,37.76171875,1.8438339233398438
314,linpack,96,2048,500,0.5542714595794678,37.76171875,1.8438339233398438
315,linpack,96,2048,500,0.6552798748016357,37.76171875,1.8438339233398438
316,linpack,96,2048,500,0.6785452365875244,37.76171875,1.8438339233398438
317,linpack,96,2048,500,0.5194392204284668,37.76171875,1.8438339233398438
318,linpack,96,2048,500,0.6361775398254395,37.76171875,1.8438339233398438
319,linpack,96,2048,500,0.49228453636169434,37.76171875,1.8438339233398438
320,linpack,80,2048,3000,3.6529510021209717,178.2578125,8.703994750976562
321,linpack,80,2048,3000,2.8784713745117188,178.2578125,8.703994750976562
322,linpack,80,2048,3000,3.041919708251953,178.2578125,8.703994750976562
323,linpack,80,2048,3000,2.7901527881622314,178.2578125,8.703994750976562
324,linpack,80,2048,3000,2.8543694019317627,178.2578125,8.703994750976562
325,linpack,80,2048,3000,2.6652495861053467,178.2578125,8.703994750976562
326,linpack,80,2048,3000,2.9396657943725586,178.2578125,8.703994750976562
327,linpack,80,2048,3000,2.7852184772491455,178.2578125,8.703994750976562
328,linpack,80,2048,3000,2.6586742401123047,178.2578125,8.703994750976562
329,linpack,80,2048,3000,2.652420997619629,178.2578125,8.703994750976562
330,linpack,64,2048,4000,3.142707347869873,291.1640625,14.216995239257812
331,linpack,64,2048,4000,3.027716875076294,291.1640625,14.216995239257812
332,linpack,64,2048,4000,3.2055585384368896,291.1640625,14.216995239257812
333,linpack,64,2048,4000,3.1824653148651123,291.1640625,14.216995239257812
334,linpack,64,2048,4000,3.482410430908203,291.1640625,14.216995239257812
335,linpack,64,2048,4000,3.080613613128662,291.1640625,14.216995239257812
336,linpack,64,2048,4000,3.3893697261810303,291.1640625,14.216995239257812
337,linpack,64,2048,4000,3.1400458812713623,291.1640625,14.216995239257812
338,linpack,64,2048,4000,3.739699363708496,291.1640625,14.216995239257812
339,linpack,64,2048,4000,3.141404628753662,291.1640625,14.216995239257812
340,linpack,64,2048,5000,4.842862129211426,430.82421875,21.036338806152344
341,linpack,64,2048,5000,4.178764581680298,430.82421875,21.036338806152344
342,linpack,64,2048,5000,3.9534246921539307,430.82421875,21.036338806152344
343,linpack,64,2048,5000,3.681936025619507,430.82421875,21.036338806152344
344,linpack,64,2048,5000,3.4947474002838135,430.82421875,21.036338806152344
345,linpack,64,2048,5000,3.6720407009124756,430.82421875,21.036338806152344
346,linpack,64,2048,5000,3.95124888420105,430.82421875,21.036338806152344
347,linpack,64,2048,5000,3.6361310482025146,430.82421875,21.036338806152344
348,linpack,64,2048,5000,3.5819997787475586,430.82421875,21.036338806152344
349,linpack,64,2048,5000,4.10546088218689,430.82421875,21.036338806152344
350,linpack,64,2048,1000,1.5536108016967773,49.25,2.40478515625
351,linpack,64,2048,1000,1.3542728424072266,53.796875,2.626800537109375
352,linpack,64,2048,1000,1.8050808906555176,53.796875,2.626800537109375
353,linpack,64,2048,1000,1.4494714736938477,53.8515625,2.6294708251953125
354,linpack,64,2048,1000,1.6266603469848633,53.8515625,2.6294708251953125
355,linpack,64,2048,1000,1.3828179836273193,54.44140625,2.6582717895507812
356,linpack,64,2048,1000,1.4208028316497803,54.44140625,2.6582717895507812
357,linpack,64,2048,1000,1.614964246749878,54.4921875,2.6607513427734375
358,linpack,64,2048,1000,1.438967227935791,54.4921875,2.6607513427734375
359,linpack,64,2048,1000,1.4573869705200195,54.4921875,2.6607513427734375
360,linpack,64,2048,500,0.449573278427124,38.09375,1.86004638671875
361,linpack,64,2048,500,0.6163372993469238,38.09375,1.86004638671875
362,linpack,64,2048,500,0.5481302738189697,38.09375,1.86004638671875
363,linpack,64,2048,500,0.6414556503295898,38.09375,1.86004638671875
364,linpack,64,2048,500,0.6336617469787598,38.09375,1.86004638671875
365,linpack,64,2048,500,0.5177009105682373,38.09375,1.86004638671875
366,linpack,64,2048,500,0.6079776287078857,38.09375,1.86004638671875
367,linpack,64,2048,500,0.6328051090240479,38.09375,1.86004638671875
368,linpack,64,2048,500,0.509544849395752,38.09375,1.86004638671875
369,linpack,64,2048,500,0.6354942321777344,38.09375,1.86004638671875
370,linpack,32,2048,500,1.1821722984313965,40.00390625,1.9533157348632812
371,linpack,32,2048,500,1.0482971668243408,40.00390625,1.9533157348632812
372,linpack,32,2048,500,1.3062982559204102,40.00390625,1.9533157348632812
373,linpack,32,2048,500,1.0445976257324219,40.00390625,1.9533157348632812
374,linpack,32,2048,500,1.2672085762023926,40.00390625,1.9533157348632812
375,linpack,32,2048,500,1.2781786918640137,40.00390625,1.9533157348632812
376,linpack,32,2048,500,1.0307180881500244,40.00390625,1.9533157348632812
377,linpack,32,2048,500,1.1464886665344238,40.00390625,1.9533157348632812
378,linpack,32,2048,500,1.2861688137054443,40.00390625,1.9533157348632812
379,linpack,32,2048,500,1.2015228271484375,40.00390625,1.9533157348632812
380,linpack,64,2048,6000,4.099532842636108,600.88671875,29.340171813964844
